target,image_path
0,D:\mlproject\milk10k\images\ISIC_0526168.jpg
0,D:\mlproject\milk10k\images\ISIC_0527788.jpg
1,D:\mlproject\milk10k\images\ISIC_0528026.jpg
1,D:\mlproject\milk10k\images\ISIC_0528832.jpg
1,D:\mlproject\milk10k\images\ISIC_0528949.jpg
1,D:\mlproject\milk10k\images\ISIC_0529050.jpg
1,D:\mlproject\milk10k\images\ISIC_0529633.jpg
0,D:\mlproject\milk10k\images\ISIC_0531382.jpg
1,D:\mlproject\milk10k\images\ISIC_0532349.jpg
0,D:\mlproject\milk10k\images\ISIC_0532506.jpg
1,D:\mlproject\milk10k\images\ISIC_0533507.jpg
0,D:\mlproject\milk10k\images\ISIC_0534510.jpg
1,D:\mlproject\milk10k\images\ISIC_0535290.jpg
1,D:\mlproject\milk10k\images\ISIC_0537394.jpg
1,D:\mlproject\milk10k\images\ISIC_0537911.jpg
0,D:\mlproject\milk10k\images\ISIC_0538851.jpg
0,D:\mlproject\milk10k\images\ISIC_0539206.jpg
1,D:\mlproject\milk10k\images\ISIC_0540953.jpg
0,D:\mlproject\milk10k\images\ISIC_0542450.jpg
0,D:\mlproject\milk10k\images\ISIC_0543368.jpg
1,D:\mlproject\milk10k\images\ISIC_0546382.jpg
0,D:\mlproject\milk10k\images\ISIC_0546389.jpg
0,D:\mlproject\milk10k\images\ISIC_0546402.jpg
1,D:\mlproject\milk10k\images\ISIC_0547517.jpg
1,D:\mlproject\milk10k\images\ISIC_0547765.jpg
1,D:\mlproject\milk10k\images\ISIC_0548842.jpg
0,D:\mlproject\milk10k\images\ISIC_0552716.jpg
0,D:\mlproject\milk10k\images\ISIC_0552734.jpg
1,D:\mlproject\milk10k\images\ISIC_0552851.jpg
1,D:\mlproject\milk10k\images\ISIC_0553265.jpg
0,D:\mlproject\milk10k\images\ISIC_0553752.jpg
1,D:\mlproject\milk10k\images\ISIC_0557709.jpg
1,D:\mlproject\milk10k\images\ISIC_0558331.jpg
0,D:\mlproject\milk10k\images\ISIC_0560217.jpg
1,D:\mlproject\milk10k\images\ISIC_0560810.jpg
1,D:\mlproject\milk10k\images\ISIC_0561102.jpg
1,D:\mlproject\milk10k\images\ISIC_0561480.jpg
1,D:\mlproject\milk10k\images\ISIC_0562738.jpg
0,D:\mlproject\milk10k\images\ISIC_0567766.jpg
0,D:\mlproject\milk10k\images\ISIC_0569067.jpg
1,D:\mlproject\milk10k\images\ISIC_0569529.jpg
0,D:\mlproject\milk10k\images\ISIC_0570358.jpg
0,D:\mlproject\milk10k\images\ISIC_0570697.jpg
0,D:\mlproject\milk10k\images\ISIC_0571049.jpg
0,D:\mlproject\milk10k\images\ISIC_0571728.jpg
0,D:\mlproject\milk10k\images\ISIC_0572831.jpg
1,D:\mlproject\milk10k\images\ISIC_0572875.jpg
0,D:\mlproject\milk10k\images\ISIC_0573471.jpg
0,D:\mlproject\milk10k\images\ISIC_0575130.jpg
0,D:\mlproject\milk10k\images\ISIC_0575623.jpg
1,D:\mlproject\milk10k\images\ISIC_0575879.jpg
1,D:\mlproject\milk10k\images\ISIC_0576611.jpg
1,D:\mlproject\milk10k\images\ISIC_0576794.jpg
1,D:\mlproject\milk10k\images\ISIC_0579366.jpg
1,D:\mlproject\milk10k\images\ISIC_0581803.jpg
1,D:\mlproject\milk10k\images\ISIC_0582067.jpg
1,D:\mlproject\milk10k\images\ISIC_0583040.jpg
1,D:\mlproject\milk10k\images\ISIC_0583409.jpg
1,D:\mlproject\milk10k\images\ISIC_0583712.jpg
1,D:\mlproject\milk10k\images\ISIC_0584164.jpg
0,D:\mlproject\milk10k\images\ISIC_0585018.jpg
1,D:\mlproject\milk10k\images\ISIC_0586691.jpg
0,D:\mlproject\milk10k\images\ISIC_0587530.jpg
0,D:\mlproject\milk10k\images\ISIC_0588937.jpg
1,D:\mlproject\milk10k\images\ISIC_0589952.jpg
0,D:\mlproject\milk10k\images\ISIC_0590248.jpg
1,D:\mlproject\milk10k\images\ISIC_0590401.jpg
0,D:\mlproject\milk10k\images\ISIC_0591696.jpg
0,D:\mlproject\milk10k\images\ISIC_0592812.jpg
0,D:\mlproject\milk10k\images\ISIC_0593055.jpg
1,D:\mlproject\milk10k\images\ISIC_0593908.jpg
1,D:\mlproject\milk10k\images\ISIC_0594231.jpg
0,D:\mlproject\milk10k\images\ISIC_0595350.jpg
0,D:\mlproject\milk10k\images\ISIC_0597607.jpg
1,D:\mlproject\milk10k\images\ISIC_0598073.jpg
1,D:\mlproject\milk10k\images\ISIC_0598387.jpg
1,D:\mlproject\milk10k\images\ISIC_0598709.jpg
1,D:\mlproject\milk10k\images\ISIC_0601665.jpg
1,D:\mlproject\milk10k\images\ISIC_0601743.jpg
1,D:\mlproject\milk10k\images\ISIC_0603125.jpg
1,D:\mlproject\milk10k\images\ISIC_0603409.jpg
1,D:\mlproject\milk10k\images\ISIC_0603818.jpg
1,D:\mlproject\milk10k\images\ISIC_0605402.jpg
1,D:\mlproject\milk10k\images\ISIC_0605910.jpg
0,D:\mlproject\milk10k\images\ISIC_0606651.jpg
0,D:\mlproject\milk10k\images\ISIC_0608754.jpg
0,D:\mlproject\milk10k\images\ISIC_0608821.jpg
0,D:\mlproject\milk10k\images\ISIC_0608960.jpg
1,D:\mlproject\milk10k\images\ISIC_0610035.jpg
1,D:\mlproject\milk10k\images\ISIC_0612028.jpg
1,D:\mlproject\milk10k\images\ISIC_0612181.jpg
1,D:\mlproject\milk10k\images\ISIC_0612261.jpg
1,D:\mlproject\milk10k\images\ISIC_0612519.jpg
1,D:\mlproject\milk10k\images\ISIC_0612725.jpg
1,D:\mlproject\milk10k\images\ISIC_0612793.jpg
0,D:\mlproject\milk10k\images\ISIC_0613695.jpg
1,D:\mlproject\milk10k\images\ISIC_0614880.jpg
1,D:\mlproject\milk10k\images\ISIC_0615653.jpg
0,D:\mlproject\milk10k\images\ISIC_0616115.jpg
1,D:\mlproject\milk10k\images\ISIC_0617272.jpg
1,D:\mlproject\milk10k\images\ISIC_0620394.jpg
1,D:\mlproject\milk10k\images\ISIC_0622255.jpg
1,D:\mlproject\milk10k\images\ISIC_0625197.jpg
1,D:\mlproject\milk10k\images\ISIC_0627375.jpg
1,D:\mlproject\milk10k\images\ISIC_0627627.jpg
0,D:\mlproject\milk10k\images\ISIC_0627667.jpg
0,D:\mlproject\milk10k\images\ISIC_0627933.jpg
0,D:\mlproject\milk10k\images\ISIC_0628522.jpg
1,D:\mlproject\milk10k\images\ISIC_0628658.jpg
1,D:\mlproject\milk10k\images\ISIC_0629020.jpg
1,D:\mlproject\milk10k\images\ISIC_0630375.jpg
1,D:\mlproject\milk10k\images\ISIC_0632001.jpg
1,D:\mlproject\milk10k\images\ISIC_0633557.jpg
1,D:\mlproject\milk10k\images\ISIC_0634232.jpg
0,D:\mlproject\milk10k\images\ISIC_0635424.jpg
1,D:\mlproject\milk10k\images\ISIC_0637039.jpg
1,D:\mlproject\milk10k\images\ISIC_0637655.jpg
0,D:\mlproject\milk10k\images\ISIC_0638581.jpg
0,D:\mlproject\milk10k\images\ISIC_0640031.jpg
1,D:\mlproject\milk10k\images\ISIC_0642767.jpg
1,D:\mlproject\milk10k\images\ISIC_0643281.jpg
1,D:\mlproject\milk10k\images\ISIC_0644098.jpg
0,D:\mlproject\milk10k\images\ISIC_0644224.jpg
1,D:\mlproject\milk10k\images\ISIC_0645934.jpg
1,D:\mlproject\milk10k\images\ISIC_0646278.jpg
1,D:\mlproject\milk10k\images\ISIC_0646544.jpg
0,D:\mlproject\milk10k\images\ISIC_0647017.jpg
1,D:\mlproject\milk10k\images\ISIC_0649359.jpg
1,D:\mlproject\milk10k\images\ISIC_0649497.jpg
0,D:\mlproject\milk10k\images\ISIC_0650927.jpg
1,D:\mlproject\milk10k\images\ISIC_0651228.jpg
0,D:\mlproject\milk10k\images\ISIC_0652620.jpg
0,D:\mlproject\milk10k\images\ISIC_0654229.jpg
1,D:\mlproject\milk10k\images\ISIC_0655029.jpg
1,D:\mlproject\milk10k\images\ISIC_0656565.jpg
0,D:\mlproject\milk10k\images\ISIC_0656805.jpg
0,D:\mlproject\milk10k\images\ISIC_0657349.jpg
1,D:\mlproject\milk10k\images\ISIC_0657679.jpg
0,D:\mlproject\milk10k\images\ISIC_0657859.jpg
0,D:\mlproject\milk10k\images\ISIC_0658837.jpg
1,D:\mlproject\milk10k\images\ISIC_0659229.jpg
1,D:\mlproject\milk10k\images\ISIC_0659383.jpg
0,D:\mlproject\milk10k\images\ISIC_0660859.jpg
1,D:\mlproject\milk10k\images\ISIC_0661387.jpg
0,D:\mlproject\milk10k\images\ISIC_0661563.jpg
1,D:\mlproject\milk10k\images\ISIC_0661874.jpg
0,D:\mlproject\milk10k\images\ISIC_0662021.jpg
0,D:\mlproject\milk10k\images\ISIC_0662620.jpg
0,D:\mlproject\milk10k\images\ISIC_0664016.jpg
0,D:\mlproject\milk10k\images\ISIC_0664879.jpg
1,D:\mlproject\milk10k\images\ISIC_0666405.jpg
1,D:\mlproject\milk10k\images\ISIC_0666574.jpg
1,D:\mlproject\milk10k\images\ISIC_0666575.jpg
1,D:\mlproject\milk10k\images\ISIC_0669396.jpg
1,D:\mlproject\milk10k\images\ISIC_0669812.jpg
0,D:\mlproject\milk10k\images\ISIC_0670265.jpg
1,D:\mlproject\milk10k\images\ISIC_0671005.jpg
0,D:\mlproject\milk10k\images\ISIC_0674586.jpg
1,D:\mlproject\milk10k\images\ISIC_0676527.jpg
1,D:\mlproject\milk10k\images\ISIC_0680433.jpg
1,D:\mlproject\milk10k\images\ISIC_0680993.jpg
1,D:\mlproject\milk10k\images\ISIC_0681143.jpg
1,D:\mlproject\milk10k\images\ISIC_0682339.jpg
0,D:\mlproject\milk10k\images\ISIC_0683612.jpg
1,D:\mlproject\milk10k\images\ISIC_0684071.jpg
0,D:\mlproject\milk10k\images\ISIC_0684627.jpg
0,D:\mlproject\milk10k\images\ISIC_0685008.jpg
0,D:\mlproject\milk10k\images\ISIC_0686239.jpg
1,D:\mlproject\milk10k\images\ISIC_0686429.jpg
0,D:\mlproject\milk10k\images\ISIC_0686612.jpg
0,D:\mlproject\milk10k\images\ISIC_0687223.jpg
1,D:\mlproject\milk10k\images\ISIC_0688926.jpg
1,D:\mlproject\milk10k\images\ISIC_0689386.jpg
0,D:\mlproject\milk10k\images\ISIC_0690154.jpg
1,D:\mlproject\milk10k\images\ISIC_0690986.jpg
0,D:\mlproject\milk10k\images\ISIC_0692759.jpg
1,D:\mlproject\milk10k\images\ISIC_0693344.jpg
1,D:\mlproject\milk10k\images\ISIC_0694740.jpg
1,D:\mlproject\milk10k\images\ISIC_0695322.jpg
0,D:\mlproject\milk10k\images\ISIC_0695415.jpg
1,D:\mlproject\milk10k\images\ISIC_0696597.jpg
0,D:\mlproject\milk10k\images\ISIC_0698052.jpg
1,D:\mlproject\milk10k\images\ISIC_0699088.jpg
1,D:\mlproject\milk10k\images\ISIC_0699287.jpg
0,D:\mlproject\milk10k\images\ISIC_0700335.jpg
0,D:\mlproject\milk10k\images\ISIC_0703597.jpg
0,D:\mlproject\milk10k\images\ISIC_0703618.jpg
1,D:\mlproject\milk10k\images\ISIC_0707479.jpg
1,D:\mlproject\milk10k\images\ISIC_0709199.jpg
1,D:\mlproject\milk10k\images\ISIC_0713331.jpg
1,D:\mlproject\milk10k\images\ISIC_0715287.jpg
1,D:\mlproject\milk10k\images\ISIC_0715312.jpg
1,D:\mlproject\milk10k\images\ISIC_0715665.jpg
1,D:\mlproject\milk10k\images\ISIC_0717001.jpg
0,D:\mlproject\milk10k\images\ISIC_0718332.jpg
1,D:\mlproject\milk10k\images\ISIC_0719228.jpg
1,D:\mlproject\milk10k\images\ISIC_0720115.jpg
1,D:\mlproject\milk10k\images\ISIC_0720304.jpg
1,D:\mlproject\milk10k\images\ISIC_0720537.jpg
1,D:\mlproject\milk10k\images\ISIC_0722347.jpg
1,D:\mlproject\milk10k\images\ISIC_0723926.jpg
1,D:\mlproject\milk10k\images\ISIC_0724875.jpg
1,D:\mlproject\milk10k\images\ISIC_0724943.jpg
1,D:\mlproject\milk10k\images\ISIC_0725065.jpg
1,D:\mlproject\milk10k\images\ISIC_0725098.jpg
0,D:\mlproject\milk10k\images\ISIC_0727105.jpg
1,D:\mlproject\milk10k\images\ISIC_0727761.jpg
0,D:\mlproject\milk10k\images\ISIC_0729575.jpg
1,D:\mlproject\milk10k\images\ISIC_0729799.jpg
1,D:\mlproject\milk10k\images\ISIC_0731364.jpg
0,D:\mlproject\milk10k\images\ISIC_0733275.jpg
1,D:\mlproject\milk10k\images\ISIC_0734414.jpg
0,D:\mlproject\milk10k\images\ISIC_0735025.jpg
1,D:\mlproject\milk10k\images\ISIC_0735096.jpg
0,D:\mlproject\milk10k\images\ISIC_0738113.jpg
1,D:\mlproject\milk10k\images\ISIC_0738371.jpg
1,D:\mlproject\milk10k\images\ISIC_0738994.jpg
0,D:\mlproject\milk10k\images\ISIC_0740405.jpg
1,D:\mlproject\milk10k\images\ISIC_0742972.jpg
1,D:\mlproject\milk10k\images\ISIC_0743555.jpg
1,D:\mlproject\milk10k\images\ISIC_0743648.jpg
1,D:\mlproject\milk10k\images\ISIC_0744283.jpg
1,D:\mlproject\milk10k\images\ISIC_0745250.jpg
1,D:\mlproject\milk10k\images\ISIC_0745953.jpg
1,D:\mlproject\milk10k\images\ISIC_0746280.jpg
1,D:\mlproject\milk10k\images\ISIC_0746532.jpg
1,D:\mlproject\milk10k\images\ISIC_0746908.jpg
0,D:\mlproject\milk10k\images\ISIC_0751829.jpg
0,D:\mlproject\milk10k\images\ISIC_0754291.jpg
0,D:\mlproject\milk10k\images\ISIC_0755062.jpg
1,D:\mlproject\milk10k\images\ISIC_0755088.jpg
1,D:\mlproject\milk10k\images\ISIC_0755454.jpg
1,D:\mlproject\milk10k\images\ISIC_0758142.jpg
1,D:\mlproject\milk10k\images\ISIC_0758242.jpg
1,D:\mlproject\milk10k\images\ISIC_0758332.jpg
1,D:\mlproject\milk10k\images\ISIC_0760456.jpg
0,D:\mlproject\milk10k\images\ISIC_0761359.jpg
1,D:\mlproject\milk10k\images\ISIC_0762973.jpg
1,D:\mlproject\milk10k\images\ISIC_0763559.jpg
1,D:\mlproject\milk10k\images\ISIC_0763911.jpg
1,D:\mlproject\milk10k\images\ISIC_0763962.jpg
1,D:\mlproject\milk10k\images\ISIC_0764650.jpg
1,D:\mlproject\milk10k\images\ISIC_0765311.jpg
0,D:\mlproject\milk10k\images\ISIC_0767613.jpg
0,D:\mlproject\milk10k\images\ISIC_0768610.jpg
0,D:\mlproject\milk10k\images\ISIC_0768895.jpg
0,D:\mlproject\milk10k\images\ISIC_0769255.jpg
1,D:\mlproject\milk10k\images\ISIC_0770132.jpg
0,D:\mlproject\milk10k\images\ISIC_0770326.jpg
1,D:\mlproject\milk10k\images\ISIC_0772256.jpg
0,D:\mlproject\milk10k\images\ISIC_0772345.jpg
1,D:\mlproject\milk10k\images\ISIC_0772652.jpg
1,D:\mlproject\milk10k\images\ISIC_0772947.jpg
1,D:\mlproject\milk10k\images\ISIC_0773145.jpg
1,D:\mlproject\milk10k\images\ISIC_0774870.jpg
0,D:\mlproject\milk10k\images\ISIC_0776010.jpg
0,D:\mlproject\milk10k\images\ISIC_0777268.jpg
1,D:\mlproject\milk10k\images\ISIC_0777357.jpg
1,D:\mlproject\milk10k\images\ISIC_0777452.jpg
0,D:\mlproject\milk10k\images\ISIC_0780544.jpg
1,D:\mlproject\milk10k\images\ISIC_0780574.jpg
1,D:\mlproject\milk10k\images\ISIC_0782621.jpg
0,D:\mlproject\milk10k\images\ISIC_0783369.jpg
1,D:\mlproject\milk10k\images\ISIC_0783408.jpg
1,D:\mlproject\milk10k\images\ISIC_0783971.jpg
1,D:\mlproject\milk10k\images\ISIC_0784089.jpg
1,D:\mlproject\milk10k\images\ISIC_0784305.jpg
1,D:\mlproject\milk10k\images\ISIC_0785356.jpg
0,D:\mlproject\milk10k\images\ISIC_0785366.jpg
1,D:\mlproject\milk10k\images\ISIC_0786326.jpg
1,D:\mlproject\milk10k\images\ISIC_0786490.jpg
1,D:\mlproject\milk10k\images\ISIC_0786863.jpg
1,D:\mlproject\milk10k\images\ISIC_0790292.jpg
1,D:\mlproject\milk10k\images\ISIC_0791494.jpg
1,D:\mlproject\milk10k\images\ISIC_0793894.jpg
0,D:\mlproject\milk10k\images\ISIC_0794160.jpg
1,D:\mlproject\milk10k\images\ISIC_0796805.jpg
1,D:\mlproject\milk10k\images\ISIC_0796884.jpg
1,D:\mlproject\milk10k\images\ISIC_0798109.jpg
1,D:\mlproject\milk10k\images\ISIC_0799155.jpg
1,D:\mlproject\milk10k\images\ISIC_0800437.jpg
1,D:\mlproject\milk10k\images\ISIC_0800961.jpg
1,D:\mlproject\milk10k\images\ISIC_0801041.jpg
1,D:\mlproject\milk10k\images\ISIC_0801838.jpg
1,D:\mlproject\milk10k\images\ISIC_0802543.jpg
1,D:\mlproject\milk10k\images\ISIC_0802648.jpg
1,D:\mlproject\milk10k\images\ISIC_0805815.jpg
1,D:\mlproject\milk10k\images\ISIC_0805951.jpg
1,D:\mlproject\milk10k\images\ISIC_0805994.jpg
1,D:\mlproject\milk10k\images\ISIC_0806039.jpg
0,D:\mlproject\milk10k\images\ISIC_0807573.jpg
1,D:\mlproject\milk10k\images\ISIC_0807781.jpg
1,D:\mlproject\milk10k\images\ISIC_0809407.jpg
1,D:\mlproject\milk10k\images\ISIC_0809896.jpg
0,D:\mlproject\milk10k\images\ISIC_0809957.jpg
1,D:\mlproject\milk10k\images\ISIC_0811123.jpg
0,D:\mlproject\milk10k\images\ISIC_0811266.jpg
0,D:\mlproject\milk10k\images\ISIC_0811514.jpg
0,D:\mlproject\milk10k\images\ISIC_0811596.jpg
0,D:\mlproject\milk10k\images\ISIC_0811703.jpg
1,D:\mlproject\milk10k\images\ISIC_0812574.jpg
1,D:\mlproject\milk10k\images\ISIC_0812646.jpg
1,D:\mlproject\milk10k\images\ISIC_0812659.jpg
1,D:\mlproject\milk10k\images\ISIC_0813000.jpg
0,D:\mlproject\milk10k\images\ISIC_0813313.jpg
1,D:\mlproject\milk10k\images\ISIC_0813563.jpg
0,D:\mlproject\milk10k\images\ISIC_0815023.jpg
1,D:\mlproject\milk10k\images\ISIC_0817051.jpg
1,D:\mlproject\milk10k\images\ISIC_0817963.jpg
1,D:\mlproject\milk10k\images\ISIC_0818540.jpg
1,D:\mlproject\milk10k\images\ISIC_0819008.jpg
1,D:\mlproject\milk10k\images\ISIC_0820547.jpg
1,D:\mlproject\milk10k\images\ISIC_0821297.jpg
1,D:\mlproject\milk10k\images\ISIC_0822220.jpg
1,D:\mlproject\milk10k\images\ISIC_0823112.jpg
1,D:\mlproject\milk10k\images\ISIC_0823269.jpg
1,D:\mlproject\milk10k\images\ISIC_0823916.jpg
0,D:\mlproject\milk10k\images\ISIC_0824121.jpg
0,D:\mlproject\milk10k\images\ISIC_0825152.jpg
1,D:\mlproject\milk10k\images\ISIC_0826007.jpg
1,D:\mlproject\milk10k\images\ISIC_0826708.jpg
1,D:\mlproject\milk10k\images\ISIC_0828276.jpg
1,D:\mlproject\milk10k\images\ISIC_0829180.jpg
1,D:\mlproject\milk10k\images\ISIC_0829445.jpg
0,D:\mlproject\milk10k\images\ISIC_0830502.jpg
1,D:\mlproject\milk10k\images\ISIC_0831021.jpg
1,D:\mlproject\milk10k\images\ISIC_0831157.jpg
1,D:\mlproject\milk10k\images\ISIC_0831409.jpg
0,D:\mlproject\milk10k\images\ISIC_0831512.jpg
1,D:\mlproject\milk10k\images\ISIC_0831898.jpg
1,D:\mlproject\milk10k\images\ISIC_0833402.jpg
1,D:\mlproject\milk10k\images\ISIC_0835030.jpg
1,D:\mlproject\milk10k\images\ISIC_0835458.jpg
1,D:\mlproject\milk10k\images\ISIC_0835682.jpg
1,D:\mlproject\milk10k\images\ISIC_0836114.jpg
1,D:\mlproject\milk10k\images\ISIC_0836815.jpg
1,D:\mlproject\milk10k\images\ISIC_0838227.jpg
0,D:\mlproject\milk10k\images\ISIC_0840284.jpg
1,D:\mlproject\milk10k\images\ISIC_0841169.jpg
1,D:\mlproject\milk10k\images\ISIC_0842059.jpg
1,D:\mlproject\milk10k\images\ISIC_0844469.jpg
1,D:\mlproject\milk10k\images\ISIC_0845014.jpg
1,D:\mlproject\milk10k\images\ISIC_0846122.jpg
1,D:\mlproject\milk10k\images\ISIC_0846856.jpg
0,D:\mlproject\milk10k\images\ISIC_0846896.jpg
0,D:\mlproject\milk10k\images\ISIC_0848694.jpg
1,D:\mlproject\milk10k\images\ISIC_0849075.jpg
1,D:\mlproject\milk10k\images\ISIC_0849646.jpg
0,D:\mlproject\milk10k\images\ISIC_0850383.jpg
1,D:\mlproject\milk10k\images\ISIC_0851659.jpg
1,D:\mlproject\milk10k\images\ISIC_0852575.jpg
1,D:\mlproject\milk10k\images\ISIC_0853298.jpg
1,D:\mlproject\milk10k\images\ISIC_0853302.jpg
1,D:\mlproject\milk10k\images\ISIC_0854749.jpg
1,D:\mlproject\milk10k\images\ISIC_0855130.jpg
0,D:\mlproject\milk10k\images\ISIC_0855384.jpg
1,D:\mlproject\milk10k\images\ISIC_0855454.jpg
0,D:\mlproject\milk10k\images\ISIC_0856370.jpg
0,D:\mlproject\milk10k\images\ISIC_0857448.jpg
1,D:\mlproject\milk10k\images\ISIC_0858555.jpg
0,D:\mlproject\milk10k\images\ISIC_0858765.jpg
1,D:\mlproject\milk10k\images\ISIC_0859627.jpg
1,D:\mlproject\milk10k\images\ISIC_0860468.jpg
1,D:\mlproject\milk10k\images\ISIC_0862809.jpg
1,D:\mlproject\milk10k\images\ISIC_0863389.jpg
1,D:\mlproject\milk10k\images\ISIC_0863711.jpg
1,D:\mlproject\milk10k\images\ISIC_0865713.jpg
1,D:\mlproject\milk10k\images\ISIC_0866079.jpg
1,D:\mlproject\milk10k\images\ISIC_0866872.jpg
0,D:\mlproject\milk10k\images\ISIC_0866932.jpg
1,D:\mlproject\milk10k\images\ISIC_0867027.jpg
1,D:\mlproject\milk10k\images\ISIC_0867059.jpg
0,D:\mlproject\milk10k\images\ISIC_0867368.jpg
1,D:\mlproject\milk10k\images\ISIC_0869141.jpg
1,D:\mlproject\milk10k\images\ISIC_0870426.jpg
1,D:\mlproject\milk10k\images\ISIC_0871073.jpg
0,D:\mlproject\milk10k\images\ISIC_0871337.jpg
1,D:\mlproject\milk10k\images\ISIC_0871438.jpg
1,D:\mlproject\milk10k\images\ISIC_0872036.jpg
1,D:\mlproject\milk10k\images\ISIC_0872261.jpg
1,D:\mlproject\milk10k\images\ISIC_0872284.jpg
1,D:\mlproject\milk10k\images\ISIC_0873387.jpg
0,D:\mlproject\milk10k\images\ISIC_0874081.jpg
0,D:\mlproject\milk10k\images\ISIC_0875516.jpg
0,D:\mlproject\milk10k\images\ISIC_0879335.jpg
1,D:\mlproject\milk10k\images\ISIC_0880053.jpg
1,D:\mlproject\milk10k\images\ISIC_0880783.jpg
1,D:\mlproject\milk10k\images\ISIC_0881081.jpg
1,D:\mlproject\milk10k\images\ISIC_0881138.jpg
1,D:\mlproject\milk10k\images\ISIC_0881507.jpg
1,D:\mlproject\milk10k\images\ISIC_0883146.jpg
1,D:\mlproject\milk10k\images\ISIC_0885646.jpg
1,D:\mlproject\milk10k\images\ISIC_0885674.jpg
1,D:\mlproject\milk10k\images\ISIC_0886120.jpg
1,D:\mlproject\milk10k\images\ISIC_0886687.jpg
0,D:\mlproject\milk10k\images\ISIC_0887242.jpg
0,D:\mlproject\milk10k\images\ISIC_0887284.jpg
1,D:\mlproject\milk10k\images\ISIC_0888116.jpg
1,D:\mlproject\milk10k\images\ISIC_0888295.jpg
1,D:\mlproject\milk10k\images\ISIC_0889674.jpg
1,D:\mlproject\milk10k\images\ISIC_0890975.jpg
1,D:\mlproject\milk10k\images\ISIC_0891581.jpg
1,D:\mlproject\milk10k\images\ISIC_0891621.jpg
1,D:\mlproject\milk10k\images\ISIC_0892888.jpg
0,D:\mlproject\milk10k\images\ISIC_0893414.jpg
0,D:\mlproject\milk10k\images\ISIC_0893723.jpg
1,D:\mlproject\milk10k\images\ISIC_0895262.jpg
0,D:\mlproject\milk10k\images\ISIC_0895631.jpg
1,D:\mlproject\milk10k\images\ISIC_0895842.jpg
0,D:\mlproject\milk10k\images\ISIC_0896718.jpg
1,D:\mlproject\milk10k\images\ISIC_0897372.jpg
0,D:\mlproject\milk10k\images\ISIC_0898369.jpg
1,D:\mlproject\milk10k\images\ISIC_0899069.jpg
0,D:\mlproject\milk10k\images\ISIC_0899253.jpg
1,D:\mlproject\milk10k\images\ISIC_0904295.jpg
1,D:\mlproject\milk10k\images\ISIC_0906065.jpg
1,D:\mlproject\milk10k\images\ISIC_0906598.jpg
0,D:\mlproject\milk10k\images\ISIC_0907266.jpg
1,D:\mlproject\milk10k\images\ISIC_0907354.jpg
1,D:\mlproject\milk10k\images\ISIC_0907555.jpg
0,D:\mlproject\milk10k\images\ISIC_0907716.jpg
0,D:\mlproject\milk10k\images\ISIC_0908255.jpg
0,D:\mlproject\milk10k\images\ISIC_0909697.jpg
1,D:\mlproject\milk10k\images\ISIC_0911271.jpg
0,D:\mlproject\milk10k\images\ISIC_0912531.jpg
1,D:\mlproject\milk10k\images\ISIC_0912606.jpg
1,D:\mlproject\milk10k\images\ISIC_0913438.jpg
1,D:\mlproject\milk10k\images\ISIC_0913648.jpg
1,D:\mlproject\milk10k\images\ISIC_0914299.jpg
0,D:\mlproject\milk10k\images\ISIC_0914647.jpg
1,D:\mlproject\milk10k\images\ISIC_0918357.jpg
1,D:\mlproject\milk10k\images\ISIC_0919015.jpg
0,D:\mlproject\milk10k\images\ISIC_0919412.jpg
0,D:\mlproject\milk10k\images\ISIC_0919950.jpg
1,D:\mlproject\milk10k\images\ISIC_0920424.jpg
0,D:\mlproject\milk10k\images\ISIC_0920625.jpg
1,D:\mlproject\milk10k\images\ISIC_0921779.jpg
1,D:\mlproject\milk10k\images\ISIC_0922807.jpg
1,D:\mlproject\milk10k\images\ISIC_0923483.jpg
1,D:\mlproject\milk10k\images\ISIC_0924335.jpg
1,D:\mlproject\milk10k\images\ISIC_0924690.jpg
1,D:\mlproject\milk10k\images\ISIC_0926891.jpg
1,D:\mlproject\milk10k\images\ISIC_0928029.jpg
1,D:\mlproject\milk10k\images\ISIC_0929356.jpg
1,D:\mlproject\milk10k\images\ISIC_0930244.jpg
1,D:\mlproject\milk10k\images\ISIC_0931470.jpg
1,D:\mlproject\milk10k\images\ISIC_0931746.jpg
1,D:\mlproject\milk10k\images\ISIC_0933237.jpg
0,D:\mlproject\milk10k\images\ISIC_0933479.jpg
1,D:\mlproject\milk10k\images\ISIC_0933741.jpg
1,D:\mlproject\milk10k\images\ISIC_0934261.jpg
1,D:\mlproject\milk10k\images\ISIC_0934708.jpg
0,D:\mlproject\milk10k\images\ISIC_0935658.jpg
0,D:\mlproject\milk10k\images\ISIC_0936650.jpg
1,D:\mlproject\milk10k\images\ISIC_0937259.jpg
1,D:\mlproject\milk10k\images\ISIC_0937410.jpg
1,D:\mlproject\milk10k\images\ISIC_0938409.jpg
1,D:\mlproject\milk10k\images\ISIC_0938645.jpg
0,D:\mlproject\milk10k\images\ISIC_0939581.jpg
1,D:\mlproject\milk10k\images\ISIC_0939687.jpg
1,D:\mlproject\milk10k\images\ISIC_0940771.jpg
1,D:\mlproject\milk10k\images\ISIC_0944241.jpg
1,D:\mlproject\milk10k\images\ISIC_0946795.jpg
1,D:\mlproject\milk10k\images\ISIC_0948347.jpg
0,D:\mlproject\milk10k\images\ISIC_0949145.jpg
0,D:\mlproject\milk10k\images\ISIC_0949430.jpg
